giorno,migranti_sbarcati,data_riferimento,filename
18,154,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
30,0,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
2,167,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
29,79,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
3,455,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
23,620,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
4,164,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
22,426,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
24,25,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
5,212,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
10,62,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
25,622,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
26,505,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
7,370,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
27,476,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
8,225,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
28,528,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
9,163,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
6,301,2024-09-30,Cruscotto statistico al 30 settembre 2024.pdf
20,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
18,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
13,495,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
12,130,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
19,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
14,1021,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
15,420,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
16,245,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
17,148,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
30,52,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
29,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
9,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
28,1,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
8,86,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
27,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
7,229,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
31,65,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
26,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
25,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
5,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
24,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
4,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
23,12,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
3,148,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
22,0,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
2,596,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
21,26,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
1,906,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
6,436,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
11,111,2024-10-31,Cruscotto statistico al 31 ottobre 2024.pdf
3,184,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
22,0,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
2,27,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
23,70,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
19,37,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
4,743,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
24,0,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
5,757,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
25,162,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
6,443,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
26,371,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
7,194,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
27,595,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
8,0,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
20,285,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
28,453,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
10,507,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
30,75,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
11,187,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
12,102,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
13,407,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
14,266,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
15,306,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
17,223,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
18,70,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
29,840,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
9,63,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
21,104,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
1,150,2024-11-30,Cruscotto statistico al 30 novembre 2024.pdf
19,326,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
2,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
21,1,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
1,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
23,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
4,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
24,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
5,82,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
25,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
6,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
26,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
7,45,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
27,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
8,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
28,56,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
22,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
9,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
10,156,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
30,747,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
11,414,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
31,42,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
12,2,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
13,339,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
14,221,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
15,50,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
16,63,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
17,197,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
20,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
29,4014,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
3,0,2024-12-31,cruscotto_statistico_giornaliero_31_dicembre_2024.pdf
21,202,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
2,8,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
20,494,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
19,283,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
18,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
17,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
16,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
15,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
14,1,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
13,101,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
31,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
11,49,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
30,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
10,66,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
29,14,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
12,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
28,42,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
1,50,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
9,141,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
3,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
23,76,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
4,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
24,520,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
5,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
22,77,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
6,15,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
26,468,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
7,47,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
27,300,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
8,0,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
25,414,2025-01-31,cruscotto_statistico_giornaliero_31-01-2025.pdf
7,12,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
26,169,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
6,136,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
25,375,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
5,105,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
4,141,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
23,147,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
3,153,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
22,43,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
1,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
27,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
24,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
8,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
2,130,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
9,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
10,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
11,246,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
12,101,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
13,130,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
14,229,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
15,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
16,9,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
17,173,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
18,138,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
19,451,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
20,120,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
21,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
28,0,2025-02-28,cruscotto_statistico_giornaliero_28-02-2025.pdf
2,71,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
1,62,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
22,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
14,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
21,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
20,35,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
19,26,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
18,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
17,221,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
16,112,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
13,115,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
12,223,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
31,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
11,75,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
29,50,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
9,357,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
30,49,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
8,191,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
3,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
23,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
4,184,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
24,85,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
28,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
25,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
5,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
6,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
26,0,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
7,61,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
27,60,2025-03-31,cruscotto_statistico_giornaliero_31-03-2025.pdf
27,165,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
6,899,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
7,180,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
26,662,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
8,259,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
25,127,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
2,67,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
24,122,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
4,160,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
23,344,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
1,0,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
21,76,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
28,500,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
5,627,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
9,19,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
22,329,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
10,0,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
30,40,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
11,36,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
12,106,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
13,225,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
14,199,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
16,95,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
19,75,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
20,108,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
3,12,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
29,245,2025-04-30,cruscotto_statistico_giornaliero_30-04-2025.pdf
22,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
2,534,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
1,670,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
21,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
19,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
3,122,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
24,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
5,304,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
25,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
6,67,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
26,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
7,51,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
27,5005,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
8,11,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
28,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
9,200,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
4,338,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
29,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
30,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
11,505,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
31,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
12,337,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
13,408,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
14,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
15,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
16,263,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
17,393,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
18,483,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
23,0,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
10,106,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
20,541,2025-05-21,cruscotto_statistico_giornaliero_21-05-2025.pdf
20,0,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
17,471,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
16,74,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
1,297,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
21,31,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
2,139,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
22,402,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
3,74,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
23,391,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
4,181,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
24,60,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
5,0,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
25,240,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
6,406,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
26,65,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
7,191,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
27,44,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
8,599,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
28,0,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
9,650,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
29,43,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
10,419,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
30,419,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
11,94,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
13,257,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
14,7,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
18,180,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
19,40,2025-06-30,Cruscotto statistico giornaliero 30-06-2025.pdf
19,0,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
21,277,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
22,735,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
3,328,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
23,663,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
4,91,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
24,364,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
5,110,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
25,45,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
6,317,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
26,130,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
7,317,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
27,44,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
8,300,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
1,126,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
28,565,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
29,4020,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
10,0,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
30,0,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
11,328,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
31,0,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
12,281,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
13,41,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
14,325,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
16,84,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
17,0,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
18,0,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
20,590,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
9,215,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
2,84,2025-07-31,Cruscotto statistico giornaliero 31-07-2025.pdf
1,159,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
22,143,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
20,112,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
19,435,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
18,180,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
16,46,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
14,353,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
13,185,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
12,113,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
31,77,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
11,198,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
30,111,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
10,347,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
29,0,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
9,40,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
28,307,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
8,322,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
27,196,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
7,153,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
26,945,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
6,74,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
25,595,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
5,38,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
24,131,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
4,43,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
23,156,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
3,0,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
2,229,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
21,136,2025-08-31,Cruscotto statistico giornaliero 31-08-2025.pdf
21,0,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
20,0,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
1,653,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
2,514,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
22,14,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
3,2,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
23,167,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
4,85,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
24,0,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
5,347,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
25,144,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
6,327,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
26,203,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
7,753,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
27,248,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
8,1254,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
9,520,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
28,0,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
18,39,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
17,113,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
16,347,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
15,499,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
19,85,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
13,236,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
12,148,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
11,0,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
30,157,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
29,303,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
14,532,2025-09-30,Cruscotto statistico giornaliero 30-09-2025.pdf
10,204,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
11,244,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
31,0,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
